sale_id,product_name,category,quantity,unit_price,sale_date,customer_type
1565,Dishwash Liquid,Household,19.0,95.0,2026-02-17,Walk-in
1566,Cooking Oil 1L,Grocery,12.0,147.0,2026-04-08,Walk-in
1567,Shampoo,Personal Care,8.0,183.0,2026-04-15,Regular
1568,Namkeen 200g,Snacks,15.0,56.0,2026-01-29,Wholesale
1569,Tea Powder 250g,Grocery,12.0,122.0,2026-06-30,Walk-in
1570,Wheat Flour 5kg,Grocery,11.0,216.0,2026-05-07,Regular
1571,Curd 500g,Dairy,15.0,39.0,2026-06-03,Wholesale
1572,Chips,Snacks,15.0,25.0,2026-02-27,Wholesale
1573,Paneer 200g,Dairy,14.0,79.0,2026-02-18,Regular
1574,Dishwash Liquid,Household,12.0,100.0,2026-02-15,Regular
1575,Dishwash Liquid,Household,4.0,100.0,2026-04-12,Walk-in
1576,Sugar 1kg,Grocery,5.0,41.0,2026-04-12,Walk-in
1577,Cooking Oil 1L,Grocery,3.0,147.0,2026-04-04,Regular
1578,Namkeen 200g,Snacks,20.0,58.0,2026-04-14,Regular
1579,Toothpaste,Personal Care,16.0,91.0,2026-03-13,Wholesale
1580,Biscuits,Snacks,13.0,35.0,2026-04-02,Walk-in
1581,Curd 500g,Dairy,17.0,42.0,2026-03-13,Regular
1582,Detergent 1kg,Household,4.0,126.0,2026-03-06,Walk-in
1583,Dishwash Liquid,Household,5.0,93.0,2026-01-08,Regular
1584,Wheat Flour 5kg,Grocery,16.0,216.0,2026-06-23,Regular
1585,Soap,Personal Care,20.0,36.0,2026-06-23,Walk-in
1586,Tea Powder 250g,Grocery,20.0,119.0,2026-06-09,Regular
1587,Sugar 1kg,Grocery,17.0,50.0,2026-05-07,Walk-in
1588,Shampoo,Personal Care,16.0,179.0,2026-05-06,Wholesale
1589,Biscuits,Snacks,11.0,33.0,2026-05-19,Wholesale
1590,Rice 5kg,Grocery,14.0,345.0,2026-01-31,Walk-in
1591,Detergent 1kg,Household,13.0,130.0,2026-04-24,Walk-in
1592,Wheat Flour 5kg,Grocery,6.0,215.0,2026-05-23,Wholesale
1593,Chips,Snacks,16.0,17.0,2026-04-21,Regular
1594,Chips,Snacks,,21.0,2026-01-29,Wholesale
1595,Dishwash Liquid,Household,18.0,100.0,2026-06-25,Wholesale
1596,Dishwash Liquid,Household,18.0,97.0,2026-02-10,Wholesale
1597,Wheat Flour 5kg,Grocery,9.0,221.0,2026-05-07,Wholesale
1598,Curd 500g,Dairy,12.0,44.0,2026-03-14,Walk-in
1599,Wheat Flour 5kg,Grocery,19.0,215.0,2026-01-12,Regular
1600,Milk 1L,Dairy,19.0,55.0,2026-01-07,Wholesale
1601,Namkeen 200g,Snacks,4.0,61.0,2026-04-20,Walk-in
1602,Milk 1L,Dairy,12.0,56.0,2026-01-15,Wholesale
1603,Toothpaste,Personal Care,8.0,88.0,2026-06-15,Walk-in
1604,Sugar 1kg,Grocery,10.0,41.0,2026-01-30,Walk-in
1605,Soap,Personal Care,18.0,30.0,2026-03-25,Regular
1606,Detergent 1kg,Household,14.0,135.0,2026-05-26,Wholesale
1607,Paneer 200g,Dairy,1.0,79.0,2026-06-28,Walk-in
1608,Rice 5kg,Grocery,13.0,350.0,2026-05-27,Walk-in
1609,Namkeen 200g,Snacks,4.0,64.0,2026-05-06,Regular
1610,Shampoo,Personal Care,16.0,,2026-05-09,Wholesale
1611,Namkeen 200g,Snacks,20.0,57.0,2026-03-18,Walk-in
1612,Paneer 200g,Dairy,16.0,78.0,2026-06-12,Regular
1613,Shampoo,Personal Care,9.0,179.0,2026-01-13,Walk-in
1614,Curd 500g,Dairy,20.0,38.0,2026-01-24,Wholesale
1615,Cooking Oil 1L,Grocery,,154.0,2026-03-11,Regular
1616,Dishwash Liquid,Household,7.0,96.0,2026-03-30,Regular
1617,Chips,Snacks,10.0,23.0,2026-04-21,Wholesale
1618,Namkeen 200g,Snacks,14.0,58.0,2026-04-13,Walk-in
1619,Detergent 1kg,Household,18.0,135.0,2026-02-16,Regular
1620,Soap,Personal Care,16.0,39.0,2026-02-24,Wholesale
1621,Detergent 1kg,Household,18.0,129.0,2026-06-07,Walk-in
1622,Wheat Flour 5kg,Grocery,7.0,223.0,2026-04-04,Walk-in
1623,Tea Powder 250g,Grocery,5.0,118.0,2026-06-25,Walk-in
1624,Paneer 200g,Dairy,11.0,81.0,2026-01-17,Wholesale
1625,Shampoo,Personal Care,9.0,181.0,2026-03-15,Wholesale
1626,Soap,Personal Care,20.0,34.0,2026-03-02,Walk-in
1627,Toothpaste,Personal Care,5.0,86.0,2026-02-19,Regular
1628,Toothpaste,Personal Care,15.0,89.0,2026-05-05,Wholesale
1629,Paneer 200g,Dairy,2.0,81.0,2026-02-21,Regular
1630,Biscuits,Snacks,1.0,27.0,2026-03-08,Walk-in
1631,Soap,Personal Care,2.0,40.0,2026-05-05,Regular
1632,Wheat Flour 5kg,Grocery,11.0,216.0,2026-06-04,Walk-in
1633,Sugar 1kg,Grocery,12.0,46.0,2026-06-21,Wholesale
1634,Sugar 1kg,Grocery,5.0,46.0,2026-03-02,Regular
1635,Cooking Oil 1L,Grocery,19.0,153.0,2026-05-15,Walk-in
1636,Dishwash Liquid,Household,8.0,91.0,2026-06-03,Regular
1637,Namkeen 200g,Snacks,19.0,60.0,2026-04-10,Wholesale
1638,Toothpaste,Personal Care,7.0,91.0,2026-02-06,Regular
1639,Soap,Personal Care,9.0,33.0,2026-04-23,Walk-in
1640,Biscuits,Snacks,2.0,,2026-05-06,Wholesale
1641,Milk 1L,Dairy,11.0,51.0,2026-05-20,Walk-in
1642,Dishwash Liquid,Household,8.0,100.0,2026-03-13,Regular
1643,Milk 1L,Dairy,12.0,57.0,2026-03-20,Regular
1644,Wheat Flour 5kg,Grocery,2.0,225.0,2026-06-26,Wholesale
1645,Toothpaste,Personal Care,18.0,89.0,2026-04-09,Walk-in
1646,Milk 1L,Dairy,4.0,60.0,2026-05-17,Regular
1647,Detergent 1kg,Household,1.0,131.0,2026-04-11,Walk-in
1648,Chips,Snacks,8.0,16.0,2026-03-18,Regular
1649,Soap,Personal Care,11.0,37.0,2026-06-14,Walk-in
1650,Wheat Flour 5kg,Grocery,3.0,219.0,2026-05-06,Walk-in
1651,Paneer 200g,Dairy,14.0,80.0,2026-01-26,Regular
1652,Biscuits,Snacks,3.0,33.0,2026-04-01,Walk-in
1653,Namkeen 200g,Snacks,1.0,62.0,2026-01-14,Wholesale
1654,Soap,Personal Care,15.0,40.0,2026-06-14,Regular
1655,Rice 5kg,Grocery,7.0,351.0,2026-06-10,Walk-in
1656,Namkeen 200g,Snacks,3.0,64.0,2026-01-29,Regular
1657,Toothpaste,Personal Care,,93.0,2026-06-02,Wholesale
1658,Paneer 200g,Dairy,15.0,80.0,2026-05-03,Wholesale
1659,Tea Powder 250g,Grocery,6.0,119.0,2026-06-25,Wholesale
1660,Namkeen 200g,Snacks,7.0,59.0,2026-01-22,Walk-in
1661,Milk 1L,Dairy,13.0,52.0,2026-04-07,Wholesale
1662,Toothpaste,Personal Care,1.0,85.0,2026-05-23,Wholesale
1663,Toothpaste,Personal Care,15.0,86.0,2026-02-20,Walk-in
1664,Soap,Personal Care,13.0,30.0,2026-06-08,Walk-in
1665,Biscuits,Snacks,3.0,27.0,2026-04-05,Regular
1666,Cooking Oil 1L,Grocery,17.0,145.0,2026-04-22,Walk-in
1667,Dishwash Liquid,Household,8.0,91.0,2026-02-22,Regular
1668,Biscuits,Snacks,16.0,29.0,2026-04-08,Regular
1669,Paneer 200g,Dairy,20.0,78.0,2026-02-25,Walk-in
1670,Shampoo,Personal Care,6.0,181.0,2026-04-15,Regular
1671,Rice 5kg,Grocery,9.0,349.0,2026-03-02,Wholesale
1672,Detergent 1kg,Household,12.0,,2026-05-30,Wholesale
1673,Detergent 1kg,Household,1.0,126.0,2026-05-01,Regular
1674,Namkeen 200g,Snacks,7.0,61.0,2026-04-09,Wholesale
1675,Paneer 200g,Dairy,,84.0,2026-01-19,Regular
1676,Wheat Flour 5kg,Grocery,11.0,215.0,2026-03-02,Walk-in
1677,Milk 1L,Dairy,20.0,59.0,2026-01-12,Regular
1678,Biscuits,Snacks,20.0,33.0,2026-04-08,Walk-in
1679,Curd 500g,Dairy,12.0,45.0,2026-02-03,Wholesale
1680,WHEAT FLOUR 5KG  ,Grocery,6.0,224.0,2026-03-08,Regular
1681,Dishwash Liquid,Household,15.0,95.0,2026-02-03,Regular
1682,Namkeen 200g,Snacks,14.0,63.0,2026-02-06,Walk-in
1683,Cooking Oil 1L,Grocery,2.0,150.0,2026-02-02,Walk-in
1684,Biscuits,Snacks,14.0,30.0,2026-03-14,Walk-in
1685,Biscuits,Snacks,11.0,33.0,2026-04-22,Regular
1686,Namkeen 200g,Snacks,5.0,62.0,2026-05-23,Wholesale
1687,Detergent 1kg,Household,7.0,125.0,2026-02-08,Regular
1688,Toothpaste,Personal Care,2.0,87.0,2026-05-01,Walk-in
1689,Soap,Personal Care,14.0,37.0,2026-01-30,Walk-in
1690,Wheat Flour 5kg,Grocery,12.0,222.0,2026-05-24,Walk-in
1691,Detergent 1kg,Household,4.0,132.0,2026-02-07,Regular
1692,Milk 1L,Dairy,7.0,51.0,2026-03-14,Regular
1693,Soap,Personal Care,9.0,38.0,2026-05-25,Wholesale
1694,Shampoo,Personal Care,1.0,184.0,2026-05-15,Wholesale
1695,Soap,Personal Care,3.0,,2026-03-05,Walk-in
1696,Cooking Oil 1L,Grocery,1.0,150.0,2026-03-14,Wholesale
1697,Cooking Oil 1L,Grocery,12.0,151.0,2026-06-01,Regular
1698,Namkeen 200g,Snacks,1.0,57.0,2026-01-21,Walk-in
1699,Dishwash Liquid,Household,9.0,97.0,2026-06-02,Wholesale
1700,Rice 5kg,Grocery,2.0,350.0,2026-06-17,Wholesale
1701,Detergent 1kg,Household,19.0,130.0,2026-02-03,Regular
1702,Wheat Flour 5kg,Grocery,10.0,225.0,2026-03-24,Regular
1703,Sugar 1kg,Grocery,20.0,48.0,2026-04-08,Regular
1704,Curd 500g,Dairy,6.0,39.0,2026-03-03,Walk-in
1705,Sugar 1kg,Grocery,7.0,40.0,2026-02-11,Walk-in
1706,Curd 500g,Dairy,5.0,39.0,2026-01-31,Walk-in
1707,Dishwash Liquid,Household,10.0,96.0,2026-06-25,Wholesale
1708,Tea Powder 250g,Grocery,4.0,120.0,2026-04-05,Wholesale
1709,Shampoo,Personal Care,15.0,182.0,2026-04-10,Walk-in
1710,Biscuits,Snacks,20.0,34.0,2026-04-19,Regular
1711,Paneer 200g,Dairy,20.0,80.0,2026-02-17,Walk-in
1712,Paneer 200g,Dairy,2.0,76.0,2026-05-12,Walk-in
1713,Detergent 1kg,Household,8.0,135.0,2026-06-15,Wholesale
1714,Tea Powder 250g,Grocery,17.0,122.0,2026-06-11,Wholesale
1715,Sugar 1kg,Grocery,15.0,44.0,2026-04-22,Regular
1716,Dishwash Liquid,Household,5.0,94.0,2026-02-02,Wholesale
1717,Chips,Snacks,17.0,18.0,2026-04-20,Walk-in
1718,Wheat Flour 5kg,Grocery,3.0,223.0,2026-01-12,Wholesale
1719,COOKING OIL 1L  ,Grocery,14.0,153.0,2026-04-16,Regular
1720,Detergent 1kg,Household,19.0,135.0,2026-03-06,Walk-in
1721,Biscuits,Snacks,3.0,34.0,2026-05-09,Regular
1722,Cooking Oil 1L,Grocery,15.0,155.0,2026-02-15,Regular
1723,Curd 500g,Dairy,3.0,35.0,2026-04-17,Wholesale
1724,Chips,Snacks,19.0,20.0,2026-04-27,Wholesale
1725,Detergent 1kg,Household,9.0,134.0,2026-03-29,Regular
1726,Shampoo,Personal Care,,177.0,2026-06-04,Walk-in
1727,Cooking Oil 1L,Grocery,18.0,151.0,2026-01-05,Regular
1728,Curd 500g,Dairy,1.0,36.0,2026-02-13,Wholesale
1729,Dishwash Liquid,Household,13.0,97.0,2026-06-18,Wholesale
1730,Dishwash Liquid,Household,20.0,94.0,2026-06-07,Walk-in
1731,Curd 500g,Dairy,3.0,39.0,2026-02-02,Regular
1732,Rice 5kg,Grocery,4.0,348.0,2026-01-05,Wholesale
1733,Shampoo,Personal Care,7.0,,2026-05-04,Wholesale
1734,Tea Powder 250g,Grocery,8.0,125.0,2026-04-22,Wholesale
1735,Shampoo,Personal Care,10.0,176.0,2026-04-29,Regular
1736,Dishwash Liquid,Household,1.0,96.0,2026-01-30,Regular
1737,Tea Powder 250g,Grocery,16.0,122.0,2026-05-01,Regular
1738,Detergent 1kg,Household,8.0,134.0,2026-02-21,Walk-in
1739,Curd 500g,Dairy,11.0,35.0,2026-01-03,Regular
1740,Paneer 200g,Dairy,16.0,81.0,2026-05-29,Wholesale
1741,Chips,Snacks,16.0,15.0,2026-04-13,Walk-in
1742,Dishwash Liquid,Household,2.0,93.0,2026-05-16,Regular
1743,Paneer 200g,Dairy,11.0,84.0,2026-05-22,Regular
1744,Biscuits,Snacks,14.0,35.0,2026-05-02,Regular
1745,Dishwash Liquid,Household,12.0,99.0,2026-04-25,Wholesale
1746,Paneer 200g,Dairy,6.0,75.0,2026-03-15,Wholesale
1747,Shampoo,Personal Care,12.0,182.0,2026-04-23,Regular
1748,Toothpaste,Personal Care,11.0,94.0,2026-06-04,Wholesale
1749,Detergent 1kg,Household,10.0,127.0,2026-04-10,Walk-in
1750,MILK 1L  ,Dairy,6.0,57.0,2026-06-09,Regular
1751,Chips,Snacks,16.0,16.0,2026-02-03,Regular
1752,Shampoo,Personal Care,20.0,177.0,2026-05-06,Regular
1753,Paneer 200g,Dairy,10.0,82.0,2026-03-02,Regular
1754,Wheat Flour 5kg,Grocery,12.0,215.0,2026-03-08,Walk-in
1755,Soap,Personal Care,17.0,32.0,2026-01-09,Regular
1756,Namkeen 200g,Snacks,4.0,61.0,2026-06-08,Regular
1757,Cooking Oil 1L,Grocery,8.0,153.0,2026-05-05,Walk-in
1758,NAMKEEN 200G  ,Snacks,2.0,60.0,2026-05-23,Walk-in
1759,TEA POWDER 250G  ,Grocery,20.0,123.0,2026-06-21,Regular
1760,Wheat Flour 5kg,Grocery,15.0,222.0,2026-01-29,Regular
1761,Cooking Oil 1L,Grocery,2.0,153.0,2026-05-10,Regular
1762,Soap,Personal Care,4.0,40.0,2026-02-22,Walk-in
1763,Soap,Personal Care,15.0,34.0,2026-05-10,Walk-in
1764,Cooking Oil 1L,Grocery,12.0,147.0,2026-03-27,Regular
1765,Cooking Oil 1L,Grocery,15.0,148.0,2026-04-17,Regular
1766,Toothpaste,Personal Care,11.0,92.0,2026-03-15,Wholesale
1767,Soap,Personal Care,9.0,31.0,2026-04-06,Wholesale
1768,Paneer 200g,Dairy,8.0,80.0,2026-02-08,Wholesale
1769,Paneer 200g,Dairy,5.0,78.0,2026-04-20,Walk-in
1770,Paneer 200g,Dairy,17.0,82.0,2026-06-24,Walk-in
1771,Rice 5kg,Grocery,5.0,352.0,2026-01-03,Wholesale
1772,Sugar 1kg,Grocery,11.0,41.0,2026-03-22,Walk-in
1773,Soap,Personal Care,2.0,36.0,2026-04-11,Regular
1774,Tea Powder 250g,Grocery,2.0,124.0,2026-06-11,Wholesale
1775,Chips,Snacks,13.0,21.0,2026-06-24,Wholesale
1776,Chips,Snacks,12.0,20.0,2026-01-03,Walk-in
1777,Tea Powder 250g,Grocery,15.0,121.0,2026-06-14,Regular
1778,Detergent 1kg,Household,13.0,130.0,2026-02-20,Walk-in
1779,Sugar 1kg,Grocery,18.0,40.0,2026-03-27,Walk-in
1780,Tea Powder 250g,Grocery,18.0,123.0,2026-03-14,Regular
1781,Sugar 1kg,Grocery,18.0,48.0,2026-03-21,Wholesale
1782,Namkeen 200g,Snacks,6.0,65.0,2026-01-06,Regular
1783,Biscuits,Snacks,10.0,28.0,2026-04-19,Wholesale
1784,Cooking Oil 1L,Grocery,12.0,145.0,2026-03-08,Wholesale
1785,Milk 1L,Dairy,2.0,51.0,2026-06-16,Regular
1786,Detergent 1kg,Household,19.0,129.0,2026-01-02,Walk-in
1787,Namkeen 200g,Snacks,19.0,58.0,2026-05-25,Wholesale
1788,Toothpaste,Personal Care,10.0,90.0,2026-03-14,Wholesale
1789,Tea Powder 250g,Grocery,17.0,121.0,2026-03-05,Regular
1790,Namkeen 200g,Snacks,19.0,63.0,2026-02-19,Walk-in
1791,Detergent 1kg,Household,5.0,126.0,2026-04-19,Walk-in
1792,Sugar 1kg,Grocery,2.0,41.0,2026-04-19,Regular
1793,Dishwash Liquid,Household,15.0,93.0,2026-01-20,Walk-in
1794,Curd 500g,Dairy,18.0,44.0,2026-05-13,Walk-in
1795,Biscuits,Snacks,16.0,34.0,2026-06-12,Walk-in
1796,Detergent 1kg,Household,14.0,132.0,2026-02-11,Regular
1797,Tea Powder 250g,Grocery,15.0,122.0,2026-02-03,Wholesale
1798,Cooking Oil 1L,Grocery,,,2026-05-02,Regular
1799,Soap,Personal Care,12.0,38.0,2026-01-31,Wholesale
1800,Paneer 200g,Dairy,4.0,76.0,2026-04-05,Wholesale
1801,Chips,Snacks,17.0,15.0,2026-02-09,Regular
1802,Milk 1L,Dairy,12.0,54.0,2026-03-19,Walk-in
1803,Dishwash Liquid,Household,5.0,90.0,2026-02-06,Wholesale
1804,Paneer 200g,Dairy,10.0,75.0,2026-03-14,Regular
1805,Soap,Personal Care,1.0,37.0,2026-02-01,Wholesale
1806,Milk 1L,Dairy,2.0,51.0,2026-04-17,Walk-in
1807,Chips,Snacks,15.0,24.0,2026-03-28,Walk-in
1808,Dishwash Liquid,Household,5.0,99.0,2026-02-05,Wholesale
1809,Detergent 1kg,Household,15.0,132.0,2026-02-08,Wholesale
1810,Namkeen 200g,Snacks,20.0,56.0,2026-06-20,Wholesale
1811,Paneer 200g,Dairy,8.0,81.0,2026-04-12,Walk-in
1812,Wheat Flour 5kg,Grocery,15.0,225.0,2026-03-13,Wholesale
1813,Sugar 1kg,Grocery,1.0,42.0,2026-05-27,Wholesale
1814,Chips,Snacks,4.0,23.0,2026-06-14,Wholesale
1815,Sugar 1kg,Grocery,20.0,43.0,2026-05-19,Wholesale
1816,Wheat Flour 5kg,Grocery,17.0,224.0,2026-02-18,Walk-in
1817,Rice 5kg,Grocery,18.0,346.0,2026-02-16,Regular
1818,Biscuits,Snacks,8.0,28.0,2026-06-30,Wholesale
1819,Detergent 1kg,Household,18.0,126.0,2026-06-05,Walk-in
1820,Curd 500g,Dairy,2.0,44.0,2026-05-06,Regular
1821,Namkeen 200g,Snacks,6.0,61.0,2026-04-17,Regular
1822,Namkeen 200g,Snacks,9.0,61.0,2026-01-24,Regular
1823,Cooking Oil 1L,Grocery,6.0,153.0,2026-03-15,Regular
1824,Soap,Personal Care,3.0,34.0,2026-02-09,Walk-in
1825,Paneer 200g,Dairy,6.0,85.0,2026-01-16,Wholesale
1826,Namkeen 200g,Snacks,1.0,57.0,2026-01-15,Walk-in
1827,Curd 500g,Dairy,11.0,36.0,2026-02-06,Walk-in
1828,Namkeen 200g,Snacks,13.0,59.0,2026-01-31,Regular
1829,Shampoo,Personal Care,20.0,178.0,2026-05-31,Regular
1830,Dishwash Liquid,Household,17.0,98.0,2026-04-09,Regular
1831,Biscuits,Snacks,11.0,25.0,2026-04-29,Wholesale
1832,Paneer 200g,Dairy,16.0,,2026-01-08,Walk-in
1833,Toothpaste,Personal Care,9.0,85.0,2026-05-22,Wholesale
1834,Cooking Oil 1L,Grocery,18.0,148.0,2026-06-16,Regular
1835,Chips,Snacks,,24.0,2026-04-25,Regular
1836,Shampoo,Personal Care,12.0,177.0,2026-05-19,Regular
1837,Toothpaste,Personal Care,14.0,93.0,2026-05-23,Walk-in
1838,Wheat Flour 5kg,Grocery,15.0,215.0,2026-06-08,Walk-in
1839,Soap,Personal Care,2.0,30.0,2026-05-04,Walk-in
1840,Biscuits,Snacks,13.0,35.0,2026-03-31,Wholesale
1841,Shampoo,Personal Care,17.0,184.0,2026-03-14,Regular
1842,Soap,Personal Care,19.0,38.0,2026-01-18,Walk-in
1843,Sugar 1kg,Grocery,4.0,46.0,2026-02-05,Wholesale
1844,Biscuits,Snacks,7.0,31.0,2026-06-06,Wholesale
1845,Namkeen 200g,Snacks,11.0,65.0,2026-06-12,Walk-in
1846,Detergent 1kg,Household,8.0,129.0,2026-06-19,Walk-in
1847,Namkeen 200g,Snacks,15.0,58.0,2026-06-03,Walk-in
1848,Rice 5kg,Grocery,1.0,347.0,2026-06-05,Walk-in
1849,Rice 5kg,Grocery,6.0,345.0,2026-04-16,Wholesale
1850,Dishwash Liquid,Household,18.0,96.0,2026-01-21,Wholesale
1851,Sugar 1kg,Grocery,1.0,48.0,2026-06-21,Walk-in
1852,Cooking Oil 1L,Grocery,13.0,150.0,2026-06-03,Walk-in
1853,Curd 500g,Dairy,1.0,37.0,2026-02-01,Walk-in
1854,Milk 1L,Dairy,15.0,53.0,2026-01-03,Regular
1855,Rice 5kg,Grocery,12.0,349.0,2026-02-19,Regular
1856,Chips,Snacks,8.0,18.0,2026-05-07,Walk-in
1857,Wheat Flour 5kg,Grocery,16.0,219.0,2026-06-30,Wholesale
1858,Shampoo,Personal Care,7.0,175.0,2026-06-13,Walk-in
1859,Cooking Oil 1L,Grocery,19.0,149.0,2026-05-09,Walk-in
1860,Soap,Personal Care,7.0,38.0,2026-06-18,Wholesale
1861,Soap,Personal Care,19.0,31.0,2026-02-02,Wholesale
1862,Sugar 1kg,Grocery,9.0,42.0,2026-05-26,Regular
1863,Biscuits,Snacks,1.0,28.0,2026-06-27,Wholesale
1864,Biscuits,Snacks,18.0,35.0,2026-04-27,Regular
1865,Paneer 200g,Dairy,2.0,85.0,2026-03-24,Walk-in
1866,Paneer 200g,Dairy,4.0,79.0,2026-06-24,Wholesale
1867,Detergent 1kg,Household,12.0,132.0,2026-05-13,Regular
1868,Toothpaste,Personal Care,9.0,85.0,2026-04-18,Wholesale
1869,Detergent 1kg,Household,1.0,130.0,2026-04-11,Regular
1870,Namkeen 200g,Snacks,19.0,56.0,2026-01-07,Wholesale
1871,Toothpaste,Personal Care,3.0,91.0,2026-03-05,Regular
1872,Soap,Personal Care,10.0,35.0,2026-01-17,Wholesale
1873,Cooking Oil 1L,Grocery,16.0,145.0,2026-04-21,Regular
1874,Namkeen 200g,Snacks,8.0,59.0,2026-01-28,Walk-in
1875,Toothpaste,Personal Care,2.0,90.0,2026-03-27,Wholesale
1876,Toothpaste,Personal Care,20.0,86.0,2026-06-08,Walk-in
1877,Cooking Oil 1L,Grocery,15.0,155.0,2026-05-29,Regular
1878,Sugar 1kg,Grocery,2.0,40.0,2026-04-07,Walk-in
1879,Sugar 1kg,Grocery,2.0,42.0,2026-04-24,Regular
1880,Chips,Snacks,14.0,24.0,2026-01-17,Regular
1881,Wheat Flour 5kg,Grocery,2.0,223.0,2026-03-17,Walk-in
1882,Curd 500g,Dairy,20.0,36.0,2026-04-16,Regular
1883,Rice 5kg,Grocery,13.0,352.0,2026-04-29,Walk-in
1884,Cooking Oil 1L,Grocery,1.0,150.0,2026-04-27,Wholesale
1885,Namkeen 200g,Snacks,7.0,64.0,2026-01-28,Regular
1886,Rice 5kg,Grocery,3.0,354.0,2026-06-01,Regular
1887,Tea Powder 250g,Grocery,17.0,125.0,2026-03-07,Walk-in
1888,Paneer 200g,Dairy,20.0,82.0,2026-04-24,Regular
1889,Toothpaste,Personal Care,2.0,87.0,2026-01-16,Regular
1890,Chips,Snacks,14.0,24.0,2026-05-12,Wholesale
1891,Milk 1L,Dairy,19.0,54.0,2026-05-19,Regular
1892,Tea Powder 250g,Grocery,10.0,122.0,2026-06-04,Walk-in
1893,Chips,Snacks,1.0,20.0,2026-05-13,Wholesale
1894,Tea Powder 250g,Grocery,8.0,115.0,2026-05-10,Wholesale
1895,Wheat Flour 5kg,Grocery,,221.0,2026-02-20,Regular
1896,Shampoo,Personal Care,11.0,176.0,2026-02-18,Wholesale
1897,Dishwash Liquid,Household,20.0,97.0,2026-06-27,Walk-in
1898,Namkeen 200g,Snacks,10.0,64.0,2026-04-18,Walk-in
1899,Soap,Personal Care,15.0,31.0,2026-01-11,Walk-in
1900,Toothpaste,Personal Care,8.0,85.0,2026-06-27,Regular
1901,Detergent 1kg,Household,7.0,134.0,2026-03-03,Walk-in
1902,Namkeen 200g,Snacks,7.0,61.0,2026-04-13,Regular
1903,Rice 5kg,Grocery,1.0,350.0,2026-01-19,Walk-in
1904,Rice 5kg,Grocery,4.0,353.0,2026-02-06,Walk-in
1905,Detergent 1kg,Household,19.0,128.0,2026-04-03,Regular
1906,Rice 5kg,Grocery,7.0,348.0,2026-03-14,Regular
1907,Toothpaste,Personal Care,6.0,89.0,2026-03-28,Wholesale
1908,Toothpaste,Personal Care,7.0,87.0,2026-01-06,Regular
1909,Biscuits,Snacks,1.0,26.0,2026-06-23,Regular
1910,Curd 500g,Dairy,4.0,45.0,2026-03-28,Regular
1911,Chips,Snacks,8.0,22.0,2026-04-05,Walk-in
1912,Soap,Personal Care,20.0,38.0,2026-04-22,Wholesale
1913,Sugar 1kg,Grocery,5.0,41.0,2026-02-03,Regular
1914,Shampoo,Personal Care,13.0,183.0,2026-06-27,Walk-in
1915,Namkeen 200g,Snacks,14.0,64.0,2026-06-12,Regular
1916,Wheat Flour 5kg,Grocery,19.0,224.0,2026-02-18,Wholesale
1917,Chips,Snacks,,17.0,2026-03-05,Regular
1918,Biscuits,Snacks,17.0,27.0,2026-05-30,Walk-in
1919,Shampoo,Personal Care,16.0,176.0,2026-06-19,Wholesale
1920,Sugar 1kg,Grocery,17.0,42.0,2026-04-10,Wholesale
1921,Milk 1L,Dairy,17.0,57.0,2026-04-29,Regular
1922,Namkeen 200g,Snacks,17.0,60.0,2026-06-27,Walk-in
1923,Dishwash Liquid,Household,9.0,97.0,2026-05-29,Walk-in
1924,Wheat Flour 5kg,Grocery,8.0,218.0,2026-02-21,Walk-in
1925,Toothpaste,Personal Care,7.0,91.0,2026-03-20,Walk-in
1926,Curd 500g,Dairy,6.0,44.0,2026-04-06,Walk-in
1927,Sugar 1kg,Grocery,3.0,42.0,2026-03-17,Walk-in
1928,Milk 1L,Dairy,19.0,53.0,2026-01-11,Walk-in
1929,Namkeen 200g,Snacks,15.0,61.0,2026-04-30,Walk-in
1930,Paneer 200g,Dairy,16.0,80.0,2026-03-23,Walk-in
1931,Curd 500g,Dairy,6.0,35.0,2026-04-24,Regular
1932,Biscuits,Snacks,3.0,35.0,2026-04-02,Regular
1933,Chips,Snacks,17.0,23.0,2026-05-20,Wholesale
1934,Sugar 1kg,Grocery,8.0,44.0,2026-01-26,Regular
1935,Sugar 1kg,Grocery,2.0,45.0,2026-05-20,Regular
1936,Namkeen 200g,Snacks,11.0,58.0,2026-03-06,Walk-in
1937,Biscuits,Snacks,20.0,28.0,2026-02-05,Wholesale
1938,Biscuits,Snacks,10.0,25.0,2026-03-14,Walk-in
1939,Curd 500g,Dairy,19.0,41.0,2026-06-17,Regular
1940,Dishwash Liquid,Household,17.0,100.0,2026-02-08,Walk-in
1941,Toothpaste,Personal Care,7.0,88.0,2026-05-02,Regular
1942,Detergent 1kg,Household,11.0,132.0,2026-01-22,Walk-in
1943,Shampoo,Personal Care,14.0,181.0,2026-02-23,Walk-in
1944,Detergent 1kg,Household,1.0,133.0,2026-04-06,Regular
1945,Tea Powder 250g,Grocery,1.0,119.0,2026-05-08,Wholesale
1946,Milk 1L,Dairy,8.0,55.0,2026-04-18,Walk-in
1947,Curd 500g,Dairy,10.0,43.0,2026-03-25,Wholesale
1948,Rice 5kg,Grocery,2.0,354.0,2026-02-05,Regular
1949,Namkeen 200g,Snacks,20.0,64.0,2026-06-05,Wholesale
1950,Curd 500g,Dairy,7.0,41.0,2026-04-11,Regular
1951,Curd 500g,Dairy,16.0,38.0,2026-01-28,Walk-in
